Stranding ID,Total Mass (g),Mass Industrial (g),Mass Sheet-like (g),Mass Threadlike (g),Mass Foam Plastic (g),Mass Hard Fragment (g),Mass Other Plastic (g),Mass Non-plastic (g),GIT Section,Category,Color,Mass (g),Length (mm),Width (mm),Depth (mm),Fragment?,Surface Area (cm2)
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Clear,0,9.93,6.35,0.06,No,1.280646
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Clear,0,9.45,6.09,0.03,No,1.160334
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Yellow,0,12.1,3.7,0.33,No,0.99968
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Clear,0,13.14,1.9,0.14,No,0.541432
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Clear,0,6.46,4.13,0.02,No,0.537832
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Black,0.02,27.49,11.43,0.24,No,6.47103
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,White,0.02,20.69,5.23,0.52,No,2.433742
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Yellow,0.03,30.53,3.11,0.81,No,2.443934
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Clear,0.01,32.16,16.31,0.04,No,10.529368
20190422LES01,1.68,0,0.21,0,0.15,1.3,0,0.03,Large Intestine,Sheet-like Plastic,Yellow,0.05,53.74,10.66,0.14,No,11.637688
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Pink/Purple,0,16.4,6.78,0.21,No,2.321196
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,10.31,6.8,0.16,No,1.456912
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Pink/Purple,0,8.91,6.09,1.19,No,1.442238
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,9.95,6.11,0.12,No,1.254434
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,10.32,5.71,0.08,No,1.204192
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,11.01,5.29,0.06,No,1.184418
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,7.65,7.01,0.15,No,1.11651
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,8.13,5.9,0.08,No,0.981788
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0,7.11,4.42,0.1,No,0.651584
20190421TNS01,7.83,0,0.14,0,0,7.48,0.19,0,Large Intestine,Sheet-like Plastic,Clear,0.09,31.89,16.4,0.42,No,10.865556
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Clear,0,24.05,13.53,0.01,No,6.515446
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Clear,0,27.08,10.69,0.12,No,5.880352
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Clear,0,14.41,11.22,0.09,No,3.279738
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Black,0,6.22,5.57,0.11,No,0.718846
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Clear,0,8.65,4,0.1,No,0.7173
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,White,0.01,30.17,15.92,0.2,No,9.790488
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Brown,0.05,55.65,30.1,0.14,No,33.7414
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,White,0.01,29.64,12.34,0.1,No,7.399112
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,White,0.02,16,11.96,0.25,No,3.967
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Clear,0.02,36.49,6.07,0.1,No,4.515006
20190420NKM01,0.48,0,0.2,0,0,0.12,0.17,0,Large Intestine,Sheet-like Plastic,Blue,0.06,9.78,7.05,0.96,No,1.702116
20190416AMM01,0.4,0,0.01,0.01,0,0.37,0,0,Large Intestine,Sheet-like Plastic,White,0.01,15.53,11.79,0.19,No,3.76579
20190415ELP03,0.03,0,0.01,0,0,0.02,0,0,Large Intestine,Sheet-like Plastic,Brown,0,10.32,7.75,0.61,No,1.820054
20190415ELP03,0.03,0,0.01,0,0,0.02,0,0,Large Intestine,Sheet-like Plastic,White,0,6.62,4.92,0.56,No,0.780656
20190415ELP03,0.03,0,0.01,0,0,0.02,0,0,Large Intestine,Sheet-like Plastic,Clear,0.01,15.49,12,0.45,No,3.96501
20190414EQY03,0.62,0,0.14,0,0.13,0.03,0.3,0,Large Intestine,Sheet-like Plastic,Green,0,11.25,6.31,0.55,No,1.61291
20190414EQY03,0.62,0,0.14,0,0.13,0.03,0.3,0,Large Intestine,Sheet-like Plastic,Green,0,7.43,6.12,0.22,No,0.969052
20190414EQY03,0.62,0,0.14,0,0.13,0.03,0.3,0,Large Intestine,Sheet-like Plastic,Pink/Purple,0.05,28.68,19.68,0.88,No,12.139584
20190414EQY03,0.62,0,0.14,0,0.13,0.03,0.3,0,Large Intestine,Sheet-like Plastic,White,0.01,11.82,11.29,0.47,No,2.88619
20190414EQY03,0.62,0,0.14,0,0.13,0.03,0.3,0,Large Intestine,Sheet-like Plastic,Green,0.01,9.31,6.99,0.58,No,1.490618
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Sheet-like Plastic,Black,0,13.54,9.67,0.13,No,2.678982
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Sheet-like Plastic,Black,0,10.84,12.06,0.1,No,2.660408
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Sheet-like Plastic,Clear,0,15.03,5.75,0.08,No,1.761698
20190414EQY01,0.71,0,0.01,0,0.03,0.62,0.04,0,Large Intestine,Sheet-like Plastic,Yellow,0,8.15,3.91,0.13,No,0.668686
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Sheet-like Plastic,Brown,0,18.47,11.23,0.2,No,4.267162
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Sheet-like Plastic,Yellow,0,7.62,8.88,0.04,No,1.366512
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Sheet-like Plastic,Clear,0,5.97,4.73,0.04,No,0.573322
20190413LES01,0.07,0,0.01,0.02,0,0.02,0,0,Large Intestine,Sheet-like Plastic,Clear,0.01,47.28,25.29,0.02,No,23.943252
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Clear,0,9.06,7.23,0.1,No,1.342656
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Clear,0,10.69,4.51,0.12,No,1.000718
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,White,0,9.84,4.81,0.06,No,0.964188
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Clear,0,8.4,4.47,0.16,No,0.792144
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Clear,0.01,22.11,7.37,0.12,No,3.329766
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Blue,0.07,30.07,12.89,0.33,No,8.035582
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Blue,0.07,29.51,12.35,0.25,No,7.49827
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Clear,0.01,9.73,5.92,0.11,No,1.186462
20190412JDP01,0.52,0,0.17,0,0,0,0.34,0,Large Intestine,Sheet-like Plastic,Clear,0,NA,NA,NA,Yes,NA
20190411RLL01,0.34,0,0.04,0,0,0.26,0.03,0,Large Intestine,Sheet-like Plastic,White,0,40.88,28.79,0.03,No,23.580506
20190411RLL01,0.34,0,0.04,0,0,0.26,0.03,0,Large Intestine,Sheet-like Plastic,Clear,0,40.57,11.06,0.87,No,9.872446
20190411RLL01,0.34,0,0.04,0,0,0.26,0.03,0,Large Intestine,Sheet-like Plastic,Clear,0,20.1,5.76,1.25,No,2.96202
20190411RLL01,0.34,0,0.04,0,0,0.26,0.03,0,Large Intestine,Sheet-like Plastic,Clear,0,7.15,5.81,0.3,No,0.90859
20190411RLL01,0.34,0,0.04,0,0,0.26,0.03,0,Large Intestine,Sheet-like Plastic,Clear,0,9.98,4.04,0.19,No,0.85966
20190408DMS01,0.07,0,0,0,0,0,0.07,0,Large Intestine,Sheet-like Plastic,Yellow,0,7.09,4.36,0.88,No,0.819768
20190408DMS01,0.07,0,0,0,0,0,0.07,0,Large Intestine,Sheet-like Plastic,Blue,0,5.29,4.56,0.79,No,0.638078
20190405AMO02,0.04,0,0,0,0,0.04,0,0,Large Intestine,Sheet-like Plastic,Clear,0,23.51,6.11,0.06,No,2.908466
20190328AMO01,0,0,0,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Clear,0,95.21,10.89,0.02,No,20.779178
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,32.06,9.53,0.05,No,6.152226
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,23.27,11.78,0.03,No,5.503442
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,25.93,10.32,0.02,No,5.366452
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,23.22,10.27,0.06,No,4.809576
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,22.34,8.53,0.03,No,3.829726
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,19.22,9.44,0.07,No,3.66886
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,White,0,18.92,6.27,0.12,No,2.433024
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,12.92,8.85,0.17,No,2.360858
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,14.77,7.82,0.06,No,2.337136
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,12.42,8.74,0.05,No,2.192176
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,13.02,8.11,0.1,No,2.154104
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,10.89,9.78,0.04,No,2.14662
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Pink/Purple,0,14.76,7.15,0.08,No,2.145736
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,11.06,9.2,0.05,No,2.0553
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,11.66,7.74,0.04,No,1.820488
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,11.11,7.2,0.12,No,1.643784
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Blue,0,9.83,7.81,0.15,No,1.588366
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,White,0,9.5,7.94,0.13,No,1.553944
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,9.62,7.26,0.06,No,1.41708
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0,14.86,4.33,0.02,No,1.294552
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Brown,0,9.19,6.63,0.11,No,1.253398
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Black,0,8.29,5.24,0.17,No,0.914794
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0.01,19,14.23,0.11,No,5.480506
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Black,0.01,31.25,19.15,0.03,No,11.99899
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0.03,30.76,15.91,0.11,No,9.890506
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,White,0.01,18.08,10.22,0.08,No,3.740832
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Black,0.01,12.46,9.69,0.1,No,2.459048
20190327MAP01,0.51,0,0.28,0.02,0.04,0.09,0.08,0,Large Intestine,Sheet-like Plastic,Clear,0.07,NA,NA,NA,Yes,NA
20190227AKT01,0,0,0,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Green,0,3.57,2.39,0.03,No,0.174222
20190220AKT01,0.16,0,0.16,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Black,0.11,104.16,46.69,0.28,No,98.109368
20190101MAD01,0,0,0,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Green,0,6.68,2,0.54,No,0.360944
20090528AMW01,0.03,0,0.01,0.02,0,0,0,0,Large Intestine,Sheet-like Plastic,Clear,0.01,22.37,15.96,0.04,No,7.171168
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Sheet-like Plastic,Clear,0,24.1,10.44,0.8,No,5.58472
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Sheet-like Plastic,Green,0,12.44,10.55,0.94,No,3.057052
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Sheet-like Plastic,Brown,0,8.77,5.35,0.27,No,1.014638
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Sheet-like Plastic,Pink/Purple,0,8.57,5,0.41,No,0.968274
20090317AFA01,0.66,0.06,0.01,0,0,0.5,0.04,0,Large Intestine,Sheet-like Plastic,Brown,0,7.01,4.16,1.07,No,0.82227
20090223AFA01,0.14,0,0.07,0.01,0,0.03,0.02,0,Large Intestine,Sheet-like Plastic,Clear,0,45.77,17.42,0.02,No,15.971544
20090223AFA01,0.14,0,0.07,0.01,0,0.03,0.02,0,Large Intestine,Sheet-like Plastic,Clear,0,33.98,21.76,0.03,No,14.82154
20090223AFA01,0.14,0,0.07,0.01,0,0.03,0.02,0,Large Intestine,Sheet-like Plastic,Clear,0,28.71,20.58,0.07,No,11.886042
20090223AFA01,0.14,0,0.07,0.01,0,0.03,0.02,0,Large Intestine,Sheet-like Plastic,Clear,0,24.69,13.24,0.04,No,6.568256
20090223AFA01,0.14,0,0.07,0.01,0,0.03,0.02,0,Large Intestine,Sheet-like Plastic,Clear,0,23.52,12.22,0.06,No,5.791176
20090223AFA01,0.14,0,0.07,0.01,0,0.03,0.02,0,Large Intestine,Sheet-like Plastic,Clear,0.03,47.51,43.79,0.05,No,41.700558
20090126AFA01,0.04,0,0,0,0,0.04,0,0,Large Intestine,Sheet-like Plastic,Clear,0.01,12.08,5.7,0.02,No,1.384232
20090126AFA01,0.04,0,0,0,0,0.04,0,0,Large Intestine,Sheet-like Plastic,Clear,0,NA,NA,NA,Yes,NA
20090115LGS01,0.03,0,0.01,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Clear,0,15.8,14.1,0.11,No,4.52138
20090115LGS01,0.03,0,0.01,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Clear,0,11.06,11.83,0.11,No,2.667154
20090115LGS01,0.03,0,0.01,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Clear,0.01,22.16,13.95,0.17,No,6.305414
20080618BAB01,0.07,0,0.07,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Yellow,0.07,72.44,65.16,0.02,No,94.458848
20080613LAD01,0.08,0,0.05,0.01,0,0,0,0,Large Intestine,Sheet-like Plastic,Yellow,0.02,58.75,12.08,0.09,No,14.321494
20080613LAD01,0.08,0,0.05,0.01,0,0,0,0,Large Intestine,Sheet-like Plastic,Yellow,0.01,25.02,15.97,0.05,No,8.032378
20080613LAD01,0.08,0,0.05,0.01,0,0,0,0,Large Intestine,Sheet-like Plastic,Brown,0.01,15.86,10.34,0.1,No,3.332248
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,White,0.07,137.91,36.6,0.09,No,101.264238
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,White,0.66,310.39,147.14,0.09,No,914.239246
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.14,115.17,72.55,0.1,No,167.48711
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.02,46.18,31.5,0.08,No,29.217688
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.1,118.85,26.78,0.18,No,64.180328
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,White,0.38,266.81,65.64,0.12,No,351.066048
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Yellow,0.56,153.38,62.33,0.3,No,192.497768
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Blue,0.06,61.54,48.12,0.1,No,59.445416
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.06,51.66,25.85,0.22,No,27.049264
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,White,0.08,118.08,45.06,0.06,No,106.609464
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.12,69.65,29.09,0.22,No,40.956826
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.05,57.05,38.05,0.08,No,43.56721
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.04,50.41,30.58,0.09,No,30.976538
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.02,36.25,15.92,0.11,No,11.656774
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Brown,0.18,140.72,41.82,0.09,No,118.02678
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.12,124.94,40.03,0.07,No,100.257922
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.06,95.9,29.78,0.06,No,57.268856
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.08,65.67,35.06,0.08,No,46.208972
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Gray,0.22,93.73,50.55,0.1,No,95.04959
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.09,53.23,34.98,0.1,No,37.416128
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.16,119.39,55.05,0.05,No,131.62283
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.08,51.34,43.53,0.07,No,44.829422
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Black,0.09,71.55,42.06,0.05,No,60.30147
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Brown,0.06,120.84,26.39,0.03,No,63.86769
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,White,0.65,113.79,59.89,0.15,No,136.818702
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Blue,0.04,69.2,29.93,0.03,No,41.482598
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.09,64.74,42.81,0.05,No,55.537938
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.41,192.31,64.82,0.05,No,249.567814
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.22,82.92,53.24,0.07,No,88.48384
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.03,48.36,17.07,0.05,No,16.575534
20080417AFA01,11.11,0,8.44,0,0,0,2.68,0,Large Intestine,Sheet-like Plastic,Clear,0.34,106.9,89.38,0.04,No,191.251464
20080314AFA01,1.53,0,0.13,0.21,0,1.19,0,0,Large Intestine,Sheet-like Plastic,Black,0.09,29.16,24.14,0.26,No,14.355608
20080314AFA01,1.53,0,0.13,0.21,0,1.19,0,0,Large Intestine,Sheet-like Plastic,Black,0.01,15.12,11.13,0.08,No,3.407712
20080314AFA01,1.53,0,0.13,0.21,0,1.19,0,0,Large Intestine,Sheet-like Plastic,Clear,0.02,26.5,19.93,0.05,No,10.60933
20071220AFA01,0.16,0,0.07,0.06,0,0.03,0,0,Large Intestine,Sheet-like Plastic,Clear,0,15.04,13.31,0.05,No,4.031998
20071220AFA01,0.16,0,0.07,0.06,0,0.03,0,0,Large Intestine,Sheet-like Plastic,Clear,0,11.02,7.07,0.12,No,1.601644
20071220AFA01,0.16,0,0.07,0.06,0,0.03,0,0,Large Intestine,Sheet-like Plastic,Green,0,10.06,6.64,0.09,No,1.366028
20071220AFA01,0.16,0,0.07,0.06,0,0.03,0,0,Large Intestine,Sheet-like Plastic,Black,0.04,28.51,20.36,0.27,No,11.87317
20071220AFA01,0.16,0,0.07,0.06,0,0.03,0,0,Large Intestine,Sheet-like Plastic,Yellow,0,NA,NA,NA,Yes,NA
20071202NCD01,0.01,0,0.01,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Yellow,0,30.4,22.99,0.53,No,14.543854
20071202NCD01,0.01,0,0.01,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Yellow,0.01,26.44,20.2,0.78,No,11.409344
20071201CXM02,0.92,0.01,0.02,0.2,0,0,0.7,0,Large Intestine,Sheet-like Plastic,Clear,0.01,22.01,16.41,0.03,No,7.246734
20071201CXM02,0.92,0.01,0.02,0.2,0,0,0.7,0,Large Intestine,Sheet-like Plastic,Yellow,0.01,22.39,6.29,0.07,No,2.856814
20071201CXM02,0.92,0.01,0.02,0.2,0,0,0.7,0,Large Intestine,Sheet-like Plastic,Blue,0,7.96,6.07,0.14,No,1.005628
20071201CXM02,0.92,0.01,0.02,0.2,0,0,0.7,0,Large Intestine,Sheet-like Plastic,White,0,NA,NA,NA,Yes,NA
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Black,0,17.25,15.98,0.56,No,5.885276
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Clear,0,17.81,14.05,0.14,No,5.093818
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,White,0,26.57,8.65,0.09,No,4.660006
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Clear,0,16.91,13.24,0.09,No,4.532038
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,White,0,14.35,12.45,0.14,No,3.64819
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Black,0,10.25,9.61,0.11,No,2.013742
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Yellow,0,8.83,4.81,0.06,No,0.865814
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Yellow,0,7.2,5.38,0.04,No,0.784784
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Black,0,9.62,2.66,0.31,No,0.58792
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Brown,0.03,40.56,36.57,0.2,No,29.974104
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Black,0.01,16.53,11.36,0.43,No,3.99547
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Green,0.02,20.19,13.61,0.34,No,5.725558
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Black,0.01,20.27,12.53,0.17,No,5.191182
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Black,0.06,62.36,23.24,0.14,No,29.224608
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,White,0.02,21.38,10.21,0.26,No,4.530064
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Clear,0.03,42.14,20.68,0.07,No,17.517052
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Clear,0.02,20.3,9.5,0.06,No,3.89276
20071117AFA01,0.9,0,0.24,0,0,0,0.66,0,Large Intestine,Sheet-like Plastic,Yellow,0,NA,NA,NA,Yes,NA
20071026AFA01,0,0,0,0,0,0,0,0,Large Intestine,Sheet-like Plastic,Green,0,8.33,4.83,0.07,No,0.823102
20070919AFA03,0.37,0,0.14,0.08,0,0,0.1,0.06,Large Intestine,Sheet-like Plastic,Clear,0.05,30.72,23.73,0.15,No,14.743062
